transaction_id,customer_id,datetime,stock_code,action,quantity,price,fee
TC001_39_3,C001,2023-08-25 11:10:00,FPT,buy,42,62.46,11.443388155434924
TC001_39_4,C001,2023-08-25 10:02:00,FPT,buy,21,66.31,3.2749946014351576
TC001_39_5,C001,2023-08-25 14:57:00,YEG,sell,2,8.99,0.08823735776657278
TC001_39_close,C001,2023-08-25 13:27:00,TCM,sell,11,34.45,1.724202965377635
TC001_39_close,C001,2023-08-25 13:16:00,FPT,sell,100,69.27,28.689627172198488
TC001_40_0,C001,2023-08-28 09:05:00,YEG,buy,26,6.95,0.7471560750109462
TC001_40_1,C001,2023-08-28 11:16:00,FPT,buy,16,68.8,4.456697315011113
TC001_40_2,C001,2023-08-28 09:43:00,PET,buy,44,29.72,2.197765452541735
TC001_40_3,C001,2023-08-28 09:40:00,PET,buy,10,26.55,1.1169156842580794
TC001_40_4,C001,2023-08-28 11:02:00,CSV,buy,67,13.46,2.020191074948329
TC001_40_6,C001,2023-08-28 13:23:00,CSV,sell,7,14.2,0.1415523962071419
TC001_40_8,C001,2023-08-28 14:59:00,YEG,sell,26,9.68,0.9862151838056403
TC001_40_close,C001,2023-08-28 13:28:00,FPT,sell,16,69.96,1.2369853878954193
TC001_40_close,C001,2023-08-28 13:38:00,PET,sell,54,27.6,5.741894577925503
TC001_41_0,C001,2023-08-29 10:16:00,TCM,buy,72,33.53,7.842597000313188
TC001_41_1,C001,2023-08-29 11:12:00,FPT,buy,15,68.51,1.6524831520064138
TC001_41_2,C001,2023-08-29 09:36:00,PET,buy,54,28.86,3.845786661064809
TC001_41_3,C001,2023-08-29 09:27:00,PET,buy,11,26.8,1.406623073699284
TC001_41_4,C001,2023-08-29 09:47:00,CSV,buy,13,13.46,0.1899261057725094
TC001_41_5,C001,2023-08-29 11:28:00,CSV,buy,43,16.83,1.1896428730780837
TC001_41_6,C001,2023-08-29 11:15:00,FPT,buy,31,64.77,4.258404616032807
TC001_41_8,C001,2023-08-29 14:24:00,TCM,sell,29,33.71,3.115516006126315
TC001_41_10,C001,2023-08-29 14:33:00,PET,sell,65,23.7,6.015953139421867
TC001_41_close,C001,2023-08-29 14:51:00,FPT,sell,46,65.68,15.042046677976694
TC001_41_close,C001,2023-08-29 13:53:00,CSV,sell,56,14.95,2.165737670845883
TC001_42_0,C001,2023-08-30 11:04:00,TCM,buy,62,35.78,4.938930799498501
TC001_42_1,C001,2023-08-30 09:36:00,TCM,buy,18,33.78,1.6596597220964837
TC001_42_2,C001,2023-08-30 11:10:00,FPT,buy,55,70.71,16.678789026391563
TC001_42_3,C001,2023-08-30 10:12:00,TCM,buy,70,35.79,7.266138410930797
TC001_42_close,C001,2023-08-30 13:52:00,TCM,sell,150,37.7,10.971989457579648
TC001_42_close,C001,2023-08-30 13:30:00,FPT,sell,55,72.5,13.628409852519585
TC001_43_0,C001,2023-08-31 10:12:00,TCM,buy,61,35.16,5.7158862770635155
TC001_43_1,C001,2023-08-31 11:02:00,YEG,buy,43,6.84,1.358843706796002
TC001_43_2,C001,2023-08-31 10:26:00,TCM,buy,57,32.78,3.352995985787674
TC001_43_3,C001,2023-08-31 09:38:00,FPT,buy,16,70.78,5.179944083994393
TC001_43_4,C001,2023-08-31 11:24:00,CSV,buy,51,13.86,3.4777157183487444
TC001_43_5,C001,2023-08-31 11:02:00,FPT,buy,41,67.5,11.980383712253147
TC001_43_6,C001,2023-08-31 13:57:00,CSV,sell,20,11.32,0.6868818431754649
TC001_43_7,C001,2023-08-31 14:36:00,TCM,sell,118,35.78,15.99884716686098
TC001_43_8,C001,2023-08-31 13:13:00,FPT,sell,14,69.59,3.306111868054847
TC001_43_10,C001,2023-08-31 13:34:00,YEG,sell,23,7.56,0.34522516660792474
TC001_44_0,C001,2023-09-05 11:21:00,TCM,buy,80,32.1,4.772756223273662
TC001_44_1,C001,2023-09-05 09:47:00,CSV,buy,33,14.42,1.0002938583375096
TC001_44_2,C001,2023-09-05 09:27:00,TCM,buy,24,35.23,2.632439993308895
TC001_44_3,C001,2023-09-05 10:27:00,TCM,buy,53,39.03,9.838076954683748
TC001_44_7,C001,2023-09-05 14:22:00,TCM,sell,43,35.64,5.053751835974581
TC001_44_close,C001,2023-09-05 14:11:00,CSV,sell,33,12.01,1.550856748414042
TC001_45_0,C001,2023-09-06 11:06:00,PET,buy,14,29.06,1.5358519028527462
TC001_45_1,C001,2023-09-06 09:19:00,TCM,buy,71,35.23,8.483043955953756
TC001_45_2,C001,2023-09-06 09:32:00,YEG,buy,48,7.08,0.3520480140090301
TC001_45_3,C001,2023-09-06 13:54:00,TCM,sell,24,32.95,2.011806361162041
TC001_45_6,C001,2023-09-06 13:17:00,PET,sell,5,25.89,0.5805267886607676
TC001_45_close,C001,2023-09-06 13:21:00,YEG,sell,48,4.77,0.2990599143105828
TC001_46_0,C001,2023-09-07 11:19:00,CSV,buy,59,14.27,1.1178882995004822
TC001_46_1,C001,2023-09-07 10:51:00,YEG,buy,65,9.62,0.9549841502315771
TC001_46_2,C001,2023-09-07 11:05:00,TCM,buy,48,34.88,4.32300099720694
TC001_46_3,C001,2023-09-07 09:16:00,YEG,buy,36,7.0,1.0484032319557892
TC001_46_4,C001,2023-09-07 14:18:00,YEG,sell,51,10.0,0.5907459780470969
TC001_46_7,C001,2023-09-07 13:52:00,TCM,sell,31,37.76,5.5186341661422516
TC001_46_close,C001,2023-09-07 13:41:00,CSV,sell,59,17.71,3.2445571728257487
TC001_47_0,C001,2023-09-08 09:32:00,PET,buy,16,32.3,2.143140268940406
TC001_47_1,C001,2023-09-08 09:13:00,PET,buy,65,29.36,7.514271111009443
TC001_47_2,C001,2023-09-08 09:36:00,FPT,buy,16,71.44,5.442780261150784
TC001_47_3,C001,2023-09-08 11:26:00,FPT,buy,28,69.05,2.3513487615322592
TC001_47_4,C001,2023-09-08 10:57:00,TCM,buy,46,34.91,5.566171461952465
TC001_47_5,C001,2023-09-08 10:42:00,CSV,buy,23,14.7,1.5646626704104174
TC001_47_6,C001,2023-09-08 14:27:00,TCM,sell,21,35.85,1.7577919332286416
TC001_47_7,C001,2023-09-08 13:05:00,PET,sell,27,29.62,0.9442851483074369
TC001_47_12,C001,2023-09-08 14:18:00,FPT,sell,22,69.19,4.141998791228968
TC001_47_close,C001,2023-09-08 14:31:00,CSV,sell,23,10.96,0.7657706308842378
TC001_48_0,C001,2023-09-11 09:20:00,FPT,buy,66,71.29,19.17886085600804
TC001_48_1,C001,2023-09-11 10:39:00,PET,buy,57,30.1,7.428386049965652
TC001_48_2,C001,2023-09-11 11:06:00,PET,buy,75,30.77,4.19899383273276
TC001_48_4,C001,2023-09-11 13:09:00,FPT,sell,45,72.84,10.075162161911646
TC001_48_5,C001,2023-09-11 13:14:00,PET,sell,41,32.42,5.5543160581798885
TC001_49_0,C001,2023-09-12 10:26:00,FPT,buy,47,72.39,12.512013478442526
TC001_49_1,C001,2023-09-12 11:27:00,YEG,buy,56,9.09,1.5124059185244407
TC001_49_2,C001,2023-09-12 11:20:00,YEG,buy,38,6.92,1.1930616787047135
TC001_49_3,C001,2023-09-12 09:59:00,PET,buy,23,34.26,2.4460998470219417
TC001_49_4,C001,2023-09-12 11:25:00,CSV,buy,77,14.63,4.994571549852173
TC001_49_5,C001,2023-09-12 09:44:00,PET,buy,23,30.74,2.3451186397140766
TC001_49_6,C001,2023-09-12 13:12:00,YEG,sell,94,7.49,3.1555705708548842
TC001_49_9,C001,2023-09-12 13:20:00,FPT,sell,21,75.94,7.735008204288502
TC001_49_11,C001,2023-09-12 14:49:00,PET,sell,46,31.22,6.6582341892602805
TC001_49_close,C001,2023-09-12 13:48:00,CSV,sell,77,16.98,3.791875750939677
TC001_50_0,C001,2023-09-13 09:53:00,FPT,buy,12,71.73,4.272325489902404
TC001_50_1,C001,2023-09-13 11:30:00,FPT,buy,42,75.51,4.643935453933704
TC001_50_2,C001,2023-09-13 10:07:00,YEG,buy,20,7.0,0.551147026362914
TC001_50_3,C001,2023-09-13 13:05:00,YEG,sell,10,9.52,0.4179819124805403
TC001_50_close,C001,2023-09-13 13:32:00,FPT,sell,54,69.85,16.538164831317907
TC001_51_0,C001,2023-09-14 11:27:00,FPT,buy,13,73.75,1.4456983476788619
TC001_51_1,C001,2023-09-14 11:26:00,FPT,buy,19,70.19,5.700449169946472
TC001_51_2,C001,2023-09-14 09:51:00,CSV,buy,25,14.46,1.459689275773297
TC001_51_3,C001,2023-09-14 11:24:00,CSV,buy,73,11.78,2.656436231626783
TC001_51_6,C001,2023-09-14 13:34:00,CSV,sell,37,16.89,1.5772646274568776
TC001_51_7,C001,2023-09-14 13:11:00,FPT,sell,4,66.88,0.5498614570955518
TC001_52_0,C001,2023-09-15 11:29:00,PET,buy,44,28.91,5.416914916184754
TC001_52_1,C001,2023-09-15 10:22:00,PET,buy,63,28.91,8.556010416937895
TC001_52_2,C001,2023-09-15 11:10:00,PET,buy,75,32.54,11.099241848039696
TC001_52_3,C001,2023-09-15 10:06:00,PET,buy,79,31.08,4.04077158030687
TC001_52_4,C001,2023-09-15 10:50:00,YEG,buy,26,6.98,0.6301658001542355
TC001_52_5,C001,2023-09-15 09:12:00,PET,buy,55,29.06,3.7408276161342826
TC001_52_6,C001,2023-09-15 13:52:00,YEG,sell,10,10.95,0.14767581109904257
TC001_52_12,C001,2023-09-15 13:45:00,PET,sell,316,26.81,20.88362683286166
TC001_53_0,C001,2023-09-18 10:05:00,PET,buy,49,28.08,4.423388949472287
TC001_53_1,C001,2023-09-18 11:24:00,TCM,buy,38,33.88,4.9600135301485215
TC001_53_2,C001,2023-09-18 09:38:00,FPT,buy,45,70.92,7.39506201465245
TC001_53_3,C001,2023-09-18 09:52:00,FPT,buy,38,67.08,10.694512861366126
TC001_53_4,C001,2023-09-18 09:15:00,YEG,buy,19,6.95,0.38472646301808044
TC001_53_5,C001,2023-09-18 09:37:00,CSV,buy,29,14.1,0.4358258986693542
TC001_53_6,C001,2023-09-18 11:03:00,CSV,buy,54,14.77,3.6279287337623036
TC001_53_7,C001,2023-09-18 13:40:00,CSV,sell,28,11.98,0.5558666943079943
TC001_53_8,C001,2023-09-18 13:52:00,TCM,sell,9,36.33,0.776359020054617
TC001_53_10,C001,2023-09-18 14:27:00,PET,sell,11,26.59,1.2116249015002858
TC001_53_close,C001,2023-09-18 14:40:00,FPT,sell,83,68.64,13.362974190977408
TC001_53_close,C001,2023-09-18 13:11:00,YEG,sell,19,10.92,0.38010728611772643
TC001_54_0,C001,2023-09-19 10:57:00,YEG,buy,56,6.87,0.7935674126060596
TC001_54_1,C001,2023-09-19 11:30:00,FPT,buy,31,72.02,9.76323567692681
TC001_54_close,C001,2023-09-19 13:52:00,YEG,sell,56,3.01,0.45134324135300785
TC001_54_close,C001,2023-09-19 13:32:00,FPT,sell,31,74.11,9.837676013772588
TC001_55_0,C001,2023-09-20 10:30:00,TCM,buy,76,34.73,9.907842679505592
TC001_55_1,C001,2023-09-20 10:10:00,FPT,buy,51,72.1,6.135571131871716
TC001_55_2,C001,2023-09-20 11:08:00,PET,buy,73,29.9,3.153485278517914
TC001_55_3,C001,2023-09-20 11:22:00,YEG,buy,46,6.95,0.5213213272358243
TC001_55_4,C001,2023-09-20 09:40:00,CSV,buy,17,15.19,0.36583359626194584
TC001_55_5,C001,2023-09-20 10:14:00,CSV,buy,64,12.49,2.509426607032652
TC001_55_8,C001,2023-09-20 14:37:00,FPT,sell,32,71.28,7.06550919841121
TC001_55_9,C001,2023-09-20 14:31:00,PET,sell,36,32.84,1.2384110719020058
TC001_55_10,C001,2023-09-20 13:37:00,YEG,sell,9,9.66,0.3063341188648394
TC001_55_11,C001,2023-09-20 14:02:00,TCM,sell,20,38.13,1.469360479251011
TC001_55_close,C001,2023-09-20 14:17:00,CSV,sell,81,13.52,1.4165535745616167
TC001_56_0,C001,2023-09-21 11:14:00,YEG,buy,80,6.95,2.110778698439562
TC001_56_1,C001,2023-09-21 11:00:00,TCM,buy,51,35.72,5.646732710721758
TC001_56_2,C001,2023-09-21 10:23:00,TCM,buy,23,34.59,3.338605800719683
TC001_56_3,C001,2023-09-21 10:24:00,TCM,buy,47,33.84,6.663908247081932
TC001_56_6,C001,2023-09-21 13:46:00,YEG,sell,26,8.74,0.8418631924077155
TC001_56_8,C001,2023-09-21 14:38:00,TCM,sell,52,35.78,9.002275719552323
TC001_57_0,C001,2023-09-22 11:09:00,YEG,buy,20,3.01,0.10210701637131636
TC001_57_1,C001,2023-09-22 09:03:00,YEG,buy,79,6.79,2.186097977658534
TC001_57_2,C001,2023-09-22 11:20:00,PET,buy,23,29.83,0.9719283319402432
TC001_57_3,C001,2023-09-22 10:46:00,PET,buy,51,27.04,4.354106522193324
TC001_57_4,C001,2023-09-22 11:16:00,CSV,buy,40,16.8,0.7010835266630019
TC001_57_5,C001,2023-09-22 10:48:00,TCM,buy,61,34.24,8.82062462185935
TC001_57_6,C001,2023-09-22 14:24:00,YEG,sell,29,8.18,0.9047373809964444
TC001_57_9,C001,2023-09-22 14:49:00,CSV,sell,40,16.19,1.0633907641015112
TC001_57_10,C001,2023-09-22 13:30:00,PET,sell,40,29.03,4.800095004177787
TC001_57_close,C001,2023-09-22 14:16:00,TCM,sell,61,36.4,4.3654108854388145
TC001_58_0,C001,2023-09-25 10:39:00,YEG,buy,56,6.37,1.2120753338866872
TC001_58_1,C001,2023-09-25 09:06:00,CSV,buy,25,15.73,0.9799620874063533
TC001_58_2,C001,2023-09-25 10:52:00,PET,buy,25,25.42,0.8646207851467269
TC001_58_4,C001,2023-09-25 14:07:00,CSV,sell,3,18.38,0.20284038472338511
TC001_58_close,C001,2023-09-25 13:25:00,YEG,sell,56,6.64,0.854134915033948
TC001_58_close,C001,2023-09-25 14:47:00,PET,sell,25,26.2,0.784375618370656
TC001_59_0,C001,2023-09-26 09:44:00,CSV,buy,44,15.47,0.8332727075142474
TC001_59_1,C001,2023-09-26 09:20:00,TCM,buy,70,33.6,3.6278485965672522
TC001_59_2,C001,2023-09-26 09:14:00,YEG,buy,68,6.42,0.46417729911834527
TC001_59_3,C001,2023-09-26 10:55:00,TCM,buy,21,30.43,1.0416509730754127
TC001_59_7,C001,2023-09-26 13:17:00,TCM,sell,91,36.44,10.015378202592025
TC001_59_close,C001,2023-09-26 14:10:00,CSV,sell,44,19.1,2.6479907202431123
TC001_59_close,C001,2023-09-26 14:10:00,YEG,sell,68,6.16,1.0028080432962498
TC001_60_0,C001,2023-09-27 11:15:00,TCM,buy,68,34.41,7.633573022493477
TC001_60_1,C001,2023-09-27 09:32:00,PET,buy,77,26.8,7.162911927008063
TC001_60_2,C001,2023-09-27 11:24:00,TCM,buy,58,33.57,8.544407784233417
TC001_60_3,C001,2023-09-27 13:00:00,PET,sell,20,27.9,1.0242712393381042
TC001_60_4,C001,2023-09-27 14:35:00,TCM,sell,64,34.95,3.6319804605120503
TC001_61_0,C001,2023-09-28 11:01:00,YEG,buy,29,6.23,0.8040685343386285
TC001_61_1,C001,2023-09-28 10:26:00,FPT,buy,56,67.16,17.11619870714308
TC001_61_2,C001,2023-09-28 09:12:00,PET,buy,73,26.8,3.809934027727304
TC001_61_3,C001,2023-09-28 09:40:00,TCM,buy,24,34.02,2.652001942963219
TC001_61_4,C001,2023-09-28 09:42:00,FPT,buy,10,68.8,2.392783597982899
TC001_61_5,C001,2023-09-28 14:47:00,FPT,sell,10,67.12,1.1900962031232736
TC001_61_6,C001,2023-09-28 13:04:00,YEG,sell,29,4.35,0.352142348239451
TC001_61_close,C001,2023-09-28 13:04:00,PET,sell,73,24.72,2.497831926688559
TC001_61_close,C001,2023-09-28 13:19:00,TCM,sell,24,35.48,2.8582670764648763
TC001_62_0,C001,2023-09-29 09:50:00,PET,buy,50,27.29,5.854399886246603
TC001_62_1,C001,2023-09-29 09:52:00,FPT,buy,20,67.92,5.235382861279107
TC001_62_2,C001,2023-09-29 10:55:00,TCM,buy,68,33.78,9.06653023596417
TC001_62_3,C001,2023-09-29 13:36:00,PET,sell,30,28.89,3.4693308229143693
TC001_62_5,C001,2023-09-29 14:07:00,FPT,sell,5,67.65,0.3937047605725926
TC001_62_6,C001,2023-09-29 14:33:00,TCM,sell,45,33.28,5.309178063703692
TC001_63_0,C001,2023-10-02 09:58:00,TCM,buy,28,33.81,1.658880857676861
TC001_63_1,C001,2023-10-02 10:46:00,FPT,buy,36,68.22,3.370410214069578
TC001_63_2,C001,2023-10-02 10:42:00,CSV,buy,40,16.46,1.1666481035485572
TC001_63_3,C001,2023-10-02 09:56:00,PET,buy,41,28.97,2.8306185512483397
TC001_63_4,C001,2023-10-02 11:23:00,FPT,buy,63,67.17,9.613753055883214
TC001_63_5,C001,2023-10-02 09:02:00,PET,buy,63,27.19,5.456131987389354
TC001_63_6,C001,2023-10-02 13:01:00,FPT,sell,99,66.52,19.561526495475423
TC001_63_7,C001,2023-10-02 14:33:00,CSV,sell,23,20.14,0.8458280800974571
TC001_63_8,C001,2023-10-02 13:53:00,TCM,sell,19,35.54,2.585892914982164
TC001_63_9,C001,2023-10-02 13:29:00,PET,sell,59,23.61,5.334620134157318
TC001_64_0,C001,2023-10-03 11:09:00,TCM,buy,75,33.32,4.961055948583748
TC001_64_1,C001,2023-10-03 09:33:00,CSV,buy,77,15.49,1.259840712864123
TC001_64_2,C001,2023-10-03 09:42:00,PET,buy,27,25.32,2.5753324845541425
TC001_64_3,C001,2023-10-03 11:11:00,YEG,buy,80,7.22,0.5946458693763501
TC001_64_4,C001,2023-10-03 11:23:00,YEG,buy,44,7.67,0.41046395123574103
TC001_64_5,C001,2023-10-03 14:46:00,CSV,sell,42,12.72,0.9441501311613392
TC001_64_6,C001,2023-10-03 13:14:00,PET,sell,27,25.02,1.903676540502911
TC001_64_7,C001,2023-10-03 14:28:00,YEG,sell,124,4.65,1.5555722150912223
TC001_64_close,C001,2023-10-03 14:17:00,TCM,sell,75,37.25,9.906531740933998
TC001_65_0,C001,2023-10-04 10:48:00,YEG,buy,23,7.11,0.4981761982871992
TC001_65_1,C001,2023-10-04 09:01:00,TCM,buy,50,33.42,2.4939059198852114
TC001_65_2,C001,2023-10-04 10:41:00,CSV,buy,69,16.05,5.469525021244338
TC001_65_3,C001,2023-10-04 14:07:00,TCM,sell,24,29.9,2.7056104744634033
TC001_65_5,C001,2023-10-04 14:11:00,CSV,sell,69,12.26,2.918572617861035
TC001_65_6,C001,2023-10-04 13:29:00,YEG,sell,11,5.47,0.2057024952852641
TC001_66_0,C001,2023-10-05 11:07:00,TCM,buy,17,34.75,2.233188178496364
TC001_66_1,C001,2023-10-05 09:43:00,TCM,buy,14,33.53,0.8300057926521197
TC001_66_2,C001,2023-10-05 10:01:00,CSV,buy,13,14.75,0.8299517796238485
TC001_66_3,C001,2023-10-05 10:32:00,CSV,buy,65,15.52,3.3486783777037394
TC001_66_4,C001,2023-10-05 09:40:00,CSV,buy,42,15.75,2.8981974207157455
TC001_66_5,C001,2023-10-05 14:39:00,TCM,sell,7,35.55,1.0427954570173639
TC001_66_close,C001,2023-10-05 14:46:00,CSV,sell,120,17.5,8.058118938185137
TC001_67_0,C001,2023-10-06 10:01:00,PET,buy,79,25.52,6.219236356873336
TC001_67_1,C001,2023-10-06 11:11:00,PET,buy,61,23.25,3.2069959005560804
TC001_67_2,C001,2023-10-06 10:25:00,CSV,buy,63,16.05,1.8313135931200726
TC001_67_4,C001,2023-10-06 14:14:00,PET,sell,140,29.17,13.467804463484773
TC001_67_5,C001,2023-10-06 13:30:00,CSV,sell,63,17.49,1.3480976617129194
TC001_68_0,C001,2023-10-09 09:08:00,PET,buy,19,26.11,1.8633713575059128
TC001_68_1,C001,2023-10-09 11:20:00,FPT,buy,34,69.97,4.093952037874706
TC001_68_2,C001,2023-10-09 09:10:00,TCM,buy,46,33.53,3.9557201127962034
TC001_68_3,C001,2023-10-09 14:45:00,TCM,sell,46,37.29,2.5445539216263975
TC001_68_4,C001,2023-10-09 14:57:00,PET,sell,10,29.74,0.8403321249132498
TC001_68_6,C001,2023-10-09 14:38:00,FPT,sell,10,69.29,1.521268971514174
TC001_69_0,C001,2023-10-10 10:18:00,TCM,buy,58,37.05,4.531726488211253
TC001_69_1,C001,2023-10-10 09:22:00,TCM,buy,50,33.53,4.664766947377805
TC001_69_2,C001,2023-10-10 11:21:00,FPT,buy,14,70.49,4.082537039263418
TC001_69_3,C001,2023-10-10 10:28:00,PET,buy,51,26.11,2.461565339287662
TC001_69_5,C001,2023-10-10 13:40:00,FPT,sell,5,69.27,1.6930161571446662
TC001_69_6,C001,2023-10-10 13:57:00,PET,sell,14,25.12,1.4726947530388834
TC001_69_close,C001,2023-10-10 14:34:00,TCM,sell,108,36.54,10.300633712001513
TC001_70_0,C001,2023-10-11 09:15:00,FPT,buy,54,71.0,11.29380314814841
TC001_70_1,C001,2023-10-11 09:30:00,TCM,buy,34,35.02,4.931255587533653
TC001_70_2,C001,2023-10-11 09:35:00,YEG,buy,21,9.26,0.7942148588137604
TC001_70_3,C001,2023-10-11 11:29:00,CSV,buy,55,17.25,3.2927194271547378
TC001_70_4,C001,2023-10-11 10:36:00,FPT,buy,67,72.07,7.679224077876877
TC001_70_6,C001,2023-10-11 13:27:00,CSV,sell,33,14.1,1.5305012619266711
TC001_70_7,C001,2023-10-11 13:39:00,TCM,sell,17,34.68,0.7093655524571457
TC001_70_close,C001,2023-10-11 13:58:00,FPT,sell,121,74.8,11.241835063521535
TC001_70_close,C001,2023-10-11 13:08:00,YEG,sell,21,12.03,0.2997604477431246
TC001_71_0,C001,2023-10-12 10:02:00,PET,buy,24,27.09,1.737478404481388
TC001_71_1,C001,2023-10-12 09:38:00,FPT,buy,17,70.56,5.6005817853522295
TC001_71_2,C001,2023-10-12 11:25:00,TCM,buy,49,34.34,7.18162563111018
TC001_71_3,C001,2023-10-12 11:07:00,CSV,buy,56,20.16,2.1911438020779106
TC001_71_4,C001,2023-10-12 11:21:00,TCM,buy,49,34.59,4.522074199160837
TC001_71_5,C001,2023-10-12 10:19:00,CSV,buy,77,17.12,2.262025971856083
TC001_71_6,C001,2023-10-12 10:37:00,FPT,buy,62,70.53,6.4035527940686645
TC001_71_7,C001,2023-10-12 14:44:00,CSV,sell,133,16.42,6.97677127409265
TC001_71_9,C001,2023-10-12 13:14:00,PET,sell,3,24.94,0.16451170326463335
TC001_71_13,C001,2023-10-12 14:12:00,TCM,sell,12,33.15,1.169750388817072
TC001_71_close,C001,2023-10-12 14:21:00,FPT,sell,79,72.62,15.138071148600519
TC001_72_0,C001,2023-10-13 09:23:00,YEG,buy,59,8.33,0.5936633014807217
TC001_72_1,C001,2023-10-13 09:48:00,FPT,buy,47,68.29,12.640820264995888
TC001_72_2,C001,2023-10-13 09:20:00,TCM,buy,54,34.88,9.413246518203863
TC001_72_3,C001,2023-10-13 09:17:00,FPT,buy,51,70.34,14.057193953563823
TC001_72_4,C001,2023-10-13 14:06:00,YEG,sell,33,10.37,0.4447372249756404
TC001_72_6,C001,2023-10-13 14:34:00,TCM,sell,19,37.3,0.9238292455015117
TC001_72_close,C001,2023-10-13 14:25:00,FPT,sell,98,66.45,32.23071230837381
TC001_73_0,C001,2023-10-16 11:24:00,TCM,buy,75,33.67,9.847911814838618
TC001_73_1,C001,2023-10-16 09:54:00,FPT,buy,13,70.85,1.942815341444581
TC001_73_2,C001,2023-10-16 10:47:00,CSV,buy,19,17.1,1.3504998436287536
TC001_73_3,C001,2023-10-16 13:21:00,FPT,sell,3,73.88,0.29403588994911767
TC001_73_4,C001,2023-10-16 13:20:00,CSV,sell,19,13.43,0.5801099069567319
TC001_73_close,C001,2023-10-16 14:11:00,TCM,sell,75,33.6,8.780966936580997
TC001_74_0,C001,2023-10-17 09:42:00,PET,buy,38,25.76,2.9766601150223604
TC001_74_1,C001,2023-10-17 09:14:00,FPT,buy,24,68.14,4.7012222168011775
TC001_74_2,C001,2023-10-17 09:26:00,YEG,buy,20,8.81,0.8758814503873463
TC001_74_3,C001,2023-10-17 11:09:00,TCM,buy,53,33.67,5.149169586919248
TC001_74_4,C001,2023-10-17 11:15:00,YEG,buy,30,6.55,0.7362701180768731
TC001_74_5,C001,2023-10-17 11:29:00,CSV,buy,58,18.58,1.4986187936589157
TC001_74_6,C001,2023-10-17 11:25:00,CSV,buy,47,15.92,0.9848010523932784
TC001_74_7,C001,2023-10-17 14:42:00,TCM,sell,23,32.77,2.284134051536057
TC001_74_11,C001,2023-10-17 14:07:00,CSV,sell,14,17.4,1.059753111277323
TC001_74_12,C001,2023-10-17 14:41:00,FPT,sell,7,65.17,0.8544420684380588
TC001_74_13,C001,2023-10-17 13:05:00,YEG,sell,34,4.89,0.646227571933333
TC001_74_close,C001,2023-10-17 13:21:00,PET,sell,38,28.89,2.9581311932698315
TC001_75_0,C001,2023-10-18 09:30:00,FPT,buy,71,68.07,7.228430968901593
TC001_75_1,C001,2023-10-18 11:20:00,PET,buy,42,26.27,4.192073876721092
TC001_75_2,C001,2023-10-18 11:19:00,CSV,buy,69,12.42,3.3687179728072385
TC001_75_3,C001,2023-10-18 10:43:00,CSV,buy,67,18.05,1.4756963863426584
TC001_75_4,C001,2023-10-18 09:46:00,CSV,buy,23,15.0,1.3786382622764566
TC001_75_5,C001,2023-10-18 11:05:00,PET,buy,30,25.27,1.5079103842142136
TC001_75_6,C001,2023-10-18 14:44:00,CSV,sell,84,17.09,4.5852103827088335
TC001_75_close,C001,2023-10-18 13:26:00,FPT,sell,71,70.86,21.35351550997593
TC001_75_close,C001,2023-10-18 14:39:00,PET,sell,72,26.07,4.569694468589774
TC001_76_0,C001,2023-10-19 09:22:00,FPT,buy,76,67.34,23.587455079782174
TC001_76_1,C001,2023-10-19 11:00:00,CSV,buy,18,15.19,1.3237134500517846
TC001_76_2,C001,2023-10-19 09:52:00,FPT,buy,14,63.88,3.2871354492834812
TC001_76_3,C001,2023-10-19 10:45:00,FPT,buy,69,64.96,10.628376845274369
TC001_76_4,C001,2023-10-19 09:20:00,YEG,buy,44,7.69,1.2044567563940412
TC001_76_5,C001,2023-10-19 13:15:00,YEG,sell,11,7.78,0.23044944853326343
TC001_76_close,C001,2023-10-19 14:32:00,FPT,sell,159,69.58,29.525052453916654
TC001_76_close,C001,2023-10-19 13:34:00,CSV,sell,18,14.97,0.42057307959830353
TC001_77_0,C001,2023-10-20 10:43:00,YEG,buy,10,8.12,0.14047430301402594
TC001_77_1,C001,2023-10-20 10:46:00,YEG,buy,29,6.85,0.6778330759174257
TC001_77_2,C001,2023-10-20 10:28:00,TCM,buy,55,33.32,7.6395403681871015
TC001_77_5,C001,2023-10-20 13:39:00,YEG,sell,15,6.02,0.21688033395788853
TC001_77_close,C001,2023-10-20 14:59:00,TCM,sell,55,34.65,8.16615187784483
TC001_78_0,C001,2023-10-23 09:30:00,CSV,buy,57,14.63,2.036580033765858
TC001_78_1,C001,2023-10-23 11:30:00,FPT,buy,55,66.61,12.061997836127178
TC001_78_2,C001,2023-10-23 10:21:00,YEG,buy,41,8.67,0.8281425347237678
TC001_78_3,C001,2023-10-23 11:26:00,PET,buy,29,24.58,0.8702749739780957
TC001_78_5,C001,2023-10-23 13:11:00,YEG,sell,9,5.63,0.09604055032687861
TC001_78_7,C001,2023-10-23 13:17:00,CSV,sell,12,11.86,0.6738189288692089
TC001_78_close,C001,2023-10-23 13:21:00,FPT,sell,55,68.01,16.98750965859965
TC001_78_close,C001,2023-10-23 14:13:00,PET,sell,29,24.94,1.4022681457301973
TC001_79_0,C001,2023-10-24 11:10:00,YEG,buy,47,7.47,1.6076475509294126
TC001_79_1,C001,2023-10-24 10:58:00,PET,buy,57,24.68,4.187208274375725
TC001_79_2,C001,2023-10-24 10:15:00,CSV,buy,54,14.81,2.501224435794378
